"day_number","region","country","state","city","month","day","year","temp"
"8628","Europe","Poland","","Warsaw",8,14,2018,70.1
"8629","Europe","Poland","","Warsaw",8,15,2018,68.1
"8630","Europe","Poland","","Warsaw",8,16,2018,69.9
"8631","Europe","Poland","","Warsaw",8,17,2018,71.5
"8632","Europe","Poland","","Warsaw",8,18,2018,71.8
"8633","Europe","Poland","","Warsaw",8,19,2018,72.1
"8634","Europe","Poland","","Warsaw",8,20,2018,75
"8635","Europe","Poland","","Warsaw",8,21,2018,67.3
"8636","Europe","Poland","","Warsaw",8,22,2018,66.6
"8637","Europe","Poland","","Warsaw",8,23,2018,71
"8638","Europe","Poland","","Warsaw",8,24,2018,73.6
"8639","Europe","Poland","","Warsaw",8,25,2018,64.7
"8640","Europe","Poland","","Warsaw",8,26,2018,56.4
"8641","Europe","Poland","","Warsaw",8,27,2018,59.1
"8642","Europe","Poland","","Warsaw",8,28,2018,61.2
"8643","Europe","Poland","","Warsaw",8,29,2018,62.8
"8644","Europe","Poland","","Warsaw",8,30,2018,66.6
"8645","Europe","Poland","","Warsaw",8,31,2018,64.8
"8646","Europe","Poland","","Warsaw",9,1,2018,66.1
"8647","Europe","Poland","","Warsaw",9,2,2018,71.2
"8648","Europe","Poland","","Warsaw",9,3,2018,70.3
"8649","Europe","Poland","","Warsaw",9,4,2018,70.4
"8650","Europe","Poland","","Warsaw",9,5,2018,65.5
"8651","Europe","Poland","","Warsaw",9,6,2018,66
"8652","Europe","Poland","","Warsaw",9,7,2018,66.2
"8653","Europe","Poland","","Warsaw",9,8,2018,64.7
"8654","Europe","Poland","","Warsaw",9,9,2018,64.4
"8655","Europe","Poland","","Warsaw",9,10,2018,64.8
"8656","Europe","Poland","","Warsaw",9,11,2018,63.9
"8657","Europe","Poland","","Warsaw",9,12,2018,70.9
"8658","Europe","Poland","","Warsaw",9,13,2018,66.3
"8659","Europe","Poland","","Warsaw",9,14,2018,61.3
"8660","Europe","Poland","","Warsaw",9,15,2018,61.1
"8661","Europe","Poland","","Warsaw",9,16,2018,57.9
"8662","Europe","Poland","","Warsaw",9,17,2018,55.3
"8663","Europe","Poland","","Warsaw",9,18,2018,70.3
"8664","Europe","Poland","","Warsaw",9,19,2018,68.9
"8665","Europe","Poland","","Warsaw",9,20,2018,68.6
"8666","Europe","Poland","","Warsaw",9,21,2018,68.1
"8667","Europe","Poland","","Warsaw",9,22,2018,56.7
"8668","Europe","Poland","","Warsaw",9,23,2018,52.3
"8669","Europe","Poland","","Warsaw",9,24,2018,43.5
"8670","Europe","Poland","","Warsaw",9,25,2018,45.2
"8671","Europe","Poland","","Warsaw",9,26,2018,48.1
"8672","Europe","Poland","","Warsaw",9,27,2018,58.4
"8673","Europe","Poland","","Warsaw",9,28,2018,56.5
"8674","Europe","Poland","","Warsaw",9,29,2018,45.9
"8675","Europe","Poland","","Warsaw",9,30,2018,46.4
"8676","Europe","Poland","","Warsaw",10,1,2018,48.3
"8677","Europe","Poland","","Warsaw",10,2,2018,49.6
"8678","Europe","Poland","","Warsaw",10,3,2018,48.8
"8679","Europe","Poland","","Warsaw",10,4,2018,47.1
"8680","Europe","Poland","","Warsaw",10,5,2018,51.6
"8681","Europe","Poland","","Warsaw",10,6,2018,53.1
"8682","Europe","Poland","","Warsaw",10,7,2018,58.2
"8683","Europe","Poland","","Warsaw",10,8,2018,46.9
"8684","Europe","Poland","","Warsaw",10,9,2018,48.1
"8685","Europe","Poland","","Warsaw",10,10,2018,52.8
"8686","Europe","Poland","","Warsaw",10,11,2018,56.1
"8687","Europe","Poland","","Warsaw",10,12,2018,58
"8688","Europe","Poland","","Warsaw",10,13,2018,57.3
"8689","Europe","Poland","","Warsaw",10,14,2018,56.5
"8690","Europe","Poland","","Warsaw",10,15,2018,53.7
"8691","Europe","Poland","","Warsaw",10,16,2018,52.7
"8692","Europe","Poland","","Warsaw",10,17,2018,53.7
"8693","Europe","Poland","","Warsaw",10,18,2018,55.1
"8694","Europe","Poland","","Warsaw",10,19,2018,50.2
"8695","Europe","Poland","","Warsaw",10,20,2018,47.9
"8696","Europe","Poland","","Warsaw",10,21,2018,46.1
"8697","Europe","Poland","","Warsaw",10,22,2018,38.8
"8698","Europe","Poland","","Warsaw",10,23,2018,44.4
"8699","Europe","Poland","","Warsaw",10,24,2018,42.8
"8700","Europe","Poland","","Warsaw",10,25,2018,43.9
"8701","Europe","Poland","","Warsaw",10,26,2018,46.8
"8702","Europe","Poland","","Warsaw",10,27,2018,48.2
"8703","Europe","Poland","","Warsaw",10,28,2018,42.1
"8704","Europe","Poland","","Warsaw",10,29,2018,45
"8705","Europe","Poland","","Warsaw",10,30,2018,61.8
"8706","Europe","Poland","","Warsaw",10,31,2018,53.8
"8707","Europe","Poland","","Warsaw",11,1,2018,53.1
"8708","Europe","Poland","","Warsaw",11,2,2018,57.5
"8709","Europe","Poland","","Warsaw",11,3,2018,49.5
"8710","Europe","Poland","","Warsaw",11,4,2018,51
"8711","Europe","Poland","","Warsaw",11,5,2018,52.7
"8712","Europe","Poland","","Warsaw",11,6,2018,51.4
"8713","Europe","Poland","","Warsaw",11,7,2018,50.9
"8714","Europe","Poland","","Warsaw",11,8,2018,47
"8715","Europe","Poland","","Warsaw",11,9,2018,45
"8716","Europe","Poland","","Warsaw",11,10,2018,44.9
"8717","Europe","Poland","","Warsaw",11,11,2018,42.5
"8718","Europe","Poland","","Warsaw",11,12,2018,45.9
"8719","Europe","Poland","","Warsaw",11,13,2018,49
"8720","Europe","Poland","","Warsaw",11,14,2018,-99
"8721","Europe","Poland","","Warsaw",11,15,2018,-99
"8722","Europe","Poland","","Warsaw",11,16,2018,39.5
"8723","Europe","Poland","","Warsaw",11,17,2018,-99
"8724","Europe","Poland","","Warsaw",11,18,2018,29.2
"8725","Europe","Poland","","Warsaw",11,19,2018,36.2
"8726","Europe","Poland","","Warsaw",11,20,2018,33.8
"8727","Europe","Poland","","Warsaw",11,21,2018,32.4
"8728","Europe","Poland","","Warsaw",11,22,2018,31
"8729","Europe","Poland","","Warsaw",11,23,2018,27.4
"8730","Europe","Poland","","Warsaw",11,24,2018,33.2
"8731","Europe","Poland","","Warsaw",11,25,2018,36.9
"8732","Europe","Poland","","Warsaw",11,26,2018,33.7
"8733","Europe","Poland","","Warsaw",11,27,2018,29.1
"8734","Europe","Poland","","Warsaw",11,28,2018,29.4
"8735","Europe","Poland","","Warsaw",11,29,2018,25.7
"8736","Europe","Poland","","Warsaw",11,30,2018,22.2
"8737","Europe","Poland","","Warsaw",12,1,2018,17.6
"8738","Europe","Poland","","Warsaw",12,2,2018,31.8
"8739","Europe","Poland","","Warsaw",12,3,2018,40.2
"8740","Europe","Poland","","Warsaw",12,4,2018,41.8
"8741","Europe","Poland","","Warsaw",12,5,2018,32.9
"8742","Europe","Poland","","Warsaw",12,6,2018,29.5
"8743","Europe","Poland","","Warsaw",12,7,2018,39.7
"8744","Europe","Poland","","Warsaw",12,8,2018,43.5
"8745","Europe","Poland","","Warsaw",12,9,2018,41.3
"8746","Europe","Poland","","Warsaw",12,10,2018,39.2
"8747","Europe","Poland","","Warsaw",12,11,2018,36.2
"8748","Europe","Poland","","Warsaw",12,12,2018,34
"8749","Europe","Poland","","Warsaw",12,13,2018,33
"8750","Europe","Poland","","Warsaw",12,14,2018,32.5
"8751","Europe","Poland","","Warsaw",12,15,2018,33.2
"8752","Europe","Poland","","Warsaw",12,16,2018,30.2
"8753","Europe","Poland","","Warsaw",12,17,2018,27.2
"8754","Europe","Poland","","Warsaw",12,18,2018,29.1
"8755","Europe","Poland","","Warsaw",12,19,2018,27.3
"8756","Europe","Poland","","Warsaw",12,20,2018,27.3
"8757","Europe","Poland","","Warsaw",12,21,2018,34
"8758","Europe","Poland","","Warsaw",12,22,2018,40.5
"8759","Europe","Poland","","Warsaw",12,23,2018,37.1
"8760","Europe","Poland","","Warsaw",12,24,2018,33.2
"8761","Europe","Poland","","Warsaw",12,25,2018,33
"8762","Europe","Poland","","Warsaw",12,26,2018,39.2
"8763","Europe","Poland","","Warsaw",12,27,2018,40.7
"8764","Europe","Poland","","Warsaw",12,28,2018,41.6
"8765","Europe","Poland","","Warsaw",12,29,2018,39.4
"8766","Europe","Poland","","Warsaw",12,30,2018,40.5
"8767","Europe","Poland","","Warsaw",12,31,2018,38.4
"8768","Europe","Poland","","Warsaw",1,1,2019,38.8
"8769","Europe","Poland","","Warsaw",1,2,2019,34.3
"8770","Europe","Poland","","Warsaw",1,3,2019,28.8
"8771","Europe","Poland","","Warsaw",1,4,2019,27.3
"8772","Europe","Poland","","Warsaw",1,5,2019,33
"8773","Europe","Poland","","Warsaw",1,6,2019,24.5
"8774","Europe","Poland","","Warsaw",1,7,2019,20.1
"8775","Europe","Poland","","Warsaw",1,8,2019,27.5
"8776","Europe","Poland","","Warsaw",1,9,2019,26.8
"8777","Europe","Poland","","Warsaw",1,10,2019,20.3
"8778","Europe","Poland","","Warsaw",1,11,2019,19.6
"8779","Europe","Poland","","Warsaw",1,12,2019,33.6
"8780","Europe","Poland","","Warsaw",1,13,2019,36.5
"8781","Europe","Poland","","Warsaw",1,14,2019,34.2
"8782","Europe","Poland","","Warsaw",1,15,2019,31.8
"8783","Europe","Poland","","Warsaw",1,16,2019,38.5
"8784","Europe","Poland","","Warsaw",1,17,2019,39.1
"8785","Europe","Poland","","Warsaw",1,18,2019,34.3
"8786","Europe","Poland","","Warsaw",1,19,2019,27.2
"8787","Europe","Poland","","Warsaw",1,20,2019,24.7
"8788","Europe","Poland","","Warsaw",1,21,2019,27.1
"8789","Europe","Poland","","Warsaw",1,22,2019,25.1
"8790","Europe","Poland","","Warsaw",1,23,2019,-99
"8791","Europe","Poland","","Warsaw",1,24,2019,23.3
"8792","Europe","Poland","","Warsaw",1,25,2019,21
"8793","Europe","Poland","","Warsaw",1,26,2019,22.7
"8794","Europe","Poland","","Warsaw",1,27,2019,26.8
"8795","Europe","Poland","","Warsaw",1,28,2019,32.1
"8796","Europe","Poland","","Warsaw",1,29,2019,34
"8797","Europe","Poland","","Warsaw",1,30,2019,30.9
"8798","Europe","Poland","","Warsaw",1,31,2019,32.5
"8799","Europe","Poland","","Warsaw",2,1,2019,32.2
"8800","Europe","Poland","","Warsaw",2,2,2019,42.7
"8801","Europe","Poland","","Warsaw",2,3,2019,38.4
"8802","Europe","Poland","","Warsaw",2,4,2019,33.1
"8803","Europe","Poland","","Warsaw",2,5,2019,31.7
"8804","Europe","Poland","","Warsaw",2,6,2019,33.7
"8805","Europe","Poland","","Warsaw",2,7,2019,33.5
"8806","Europe","Poland","","Warsaw",2,8,2019,37.2
"8807","Europe","Poland","","Warsaw",2,9,2019,36.9
"8808","Europe","Poland","","Warsaw",2,10,2019,41.8
"8809","Europe","Poland","","Warsaw",2,11,2019,40.4
"8810","Europe","Poland","","Warsaw",2,12,2019,34
"8811","Europe","Poland","","Warsaw",2,13,2019,34.9
"8812","Europe","Poland","","Warsaw",2,14,2019,41.6
"8813","Europe","Poland","","Warsaw",2,15,2019,42
"8814","Europe","Poland","","Warsaw",2,16,2019,37.2
"8815","Europe","Poland","","Warsaw",2,17,2019,43.3
"8816","Europe","Poland","","Warsaw",2,18,2019,43.1
"8817","Europe","Poland","","Warsaw",2,19,2019,42.9
"8818","Europe","Poland","","Warsaw",2,20,2019,43.1
"8819","Europe","Poland","","Warsaw",2,21,2019,40.4
"8820","Europe","Poland","","Warsaw",2,22,2019,27.5
"8821","Europe","Poland","","Warsaw",2,23,2019,27.1
"8822","Europe","Poland","","Warsaw",2,24,2019,34.3
"8823","Europe","Poland","","Warsaw",2,25,2019,36.8
"8824","Europe","Poland","","Warsaw",2,26,2019,41.1
"8825","Europe","Poland","","Warsaw",2,27,2019,41
"8826","Europe","Poland","","Warsaw",2,28,2019,45
"8827","Europe","Poland","","Warsaw",3,1,2019,34.9
"8828","Europe","Poland","","Warsaw",3,2,2019,29.8
"8829","Europe","Poland","","Warsaw",3,3,2019,39.8
"8830","Europe","Poland","","Warsaw",3,4,2019,53.8
"8831","Europe","Poland","","Warsaw",3,5,2019,44.2
"8832","Europe","Poland","","Warsaw",3,6,2019,39.5
"8833","Europe","Poland","","Warsaw",3,7,2019,47.1
"8834","Europe","Poland","","Warsaw",3,8,2019,50.4
"8835","Europe","Poland","","Warsaw",3,9,2019,42.1
"8836","Europe","Poland","","Warsaw",3,10,2019,41.6
"8837","Europe","Poland","","Warsaw",3,11,2019,37.6
"8838","Europe","Poland","","Warsaw",3,12,2019,35.1
"8839","Europe","Poland","","Warsaw",3,13,2019,36.2
"8840","Europe","Poland","","Warsaw",3,14,2019,40.9
"8841","Europe","Poland","","Warsaw",3,15,2019,41.5
"8842","Europe","Poland","","Warsaw",3,16,2019,42.1
"8843","Europe","Poland","","Warsaw",3,17,2019,49.9
"8844","Europe","Poland","","Warsaw",3,18,2019,44.3
"8845","Europe","Poland","","Warsaw",3,19,2019,39.7
"8846","Europe","Poland","","Warsaw",3,20,2019,41.1
"8847","Europe","Poland","","Warsaw",3,21,2019,49.5
"8848","Europe","Poland","","Warsaw",3,22,2019,50.6
"8849","Europe","Poland","","Warsaw",3,23,2019,47.8
"8850","Europe","Poland","","Warsaw",3,24,2019,45.4
"8851","Europe","Poland","","Warsaw",3,25,2019,40.6
"8852","Europe","Poland","","Warsaw",3,26,2019,35.1
"8853","Europe","Poland","","Warsaw",3,27,2019,39.2
"8854","Europe","Poland","","Warsaw",3,28,2019,46.7
"8855","Europe","Poland","","Warsaw",3,29,2019,45.8
"8856","Europe","Poland","","Warsaw",3,30,2019,49.9
"8857","Europe","Poland","","Warsaw",3,31,2019,48.1
"8858","Europe","Poland","","Warsaw",4,1,2019,40.7
"8859","Europe","Poland","","Warsaw",4,2,2019,44.6
"8860","Europe","Poland","","Warsaw",4,3,2019,49.6
"8861","Europe","Poland","","Warsaw",4,4,2019,52
"8862","Europe","Poland","","Warsaw",4,5,2019,54.9
"8863","Europe","Poland","","Warsaw",4,6,2019,54.1
"8864","Europe","Poland","","Warsaw",4,7,2019,51.5
"8865","Europe","Poland","","Warsaw",4,8,2019,53.1
"8866","Europe","Poland","","Warsaw",4,9,2019,44.2
"8867","Europe","Poland","","Warsaw",4,10,2019,40.9
"8868","Europe","Poland","","Warsaw",4,11,2019,41.1
"8869","Europe","Poland","","Warsaw",4,12,2019,40.8
"8870","Europe","Poland","","Warsaw",4,13,2019,40.9
"8871","Europe","Poland","","Warsaw",4,14,2019,47.4
"8872","Europe","Poland","","Warsaw",4,15,2019,46.6
"8873","Europe","Poland","","Warsaw",4,16,2019,44.3
"8874","Europe","Poland","","Warsaw",4,17,2019,54.1
"8875","Europe","Poland","","Warsaw",4,18,2019,57.5
"8876","Europe","Poland","","Warsaw",4,19,2019,59.2
"8877","Europe","Poland","","Warsaw",4,20,2019,56.8
"8878","Europe","Poland","","Warsaw",4,21,2019,52.2
"8879","Europe","Poland","","Warsaw",4,22,2019,52.8
"8880","Europe","Poland","","Warsaw",4,23,2019,58.3
"8881","Europe","Poland","","Warsaw",4,24,2019,-99
"8882","Europe","Poland","","Warsaw",4,25,2019,66.5
"8883","Europe","Poland","","Warsaw",4,26,2019,68.6
"8884","Europe","Poland","","Warsaw",4,27,2019,57.8
"8885","Europe","Poland","","Warsaw",4,28,2019,52.1
"8886","Europe","Poland","","Warsaw",4,29,2019,59.9
"8887","Europe","Poland","","Warsaw",4,30,2019,58.4
"8888","Europe","Poland","","Warsaw",5,1,2019,55.3
"8889","Europe","Poland","","Warsaw",5,2,2019,52.5
"8890","Europe","Poland","","Warsaw",5,3,2019,49.2
"8891","Europe","Poland","","Warsaw",5,4,2019,49.6
"8892","Europe","Poland","","Warsaw",5,5,2019,46.4
"8893","Europe","Poland","","Warsaw",5,6,2019,49
"8894","Europe","Poland","","Warsaw",5,7,2019,48.5
"8895","Europe","Poland","","Warsaw",5,8,2019,49.8
"8896","Europe","Poland","","Warsaw",5,9,2019,54.4
"8897","Europe","Poland","","Warsaw",5,10,2019,53.4
"8898","Europe","Poland","","Warsaw",5,11,2019,57.7
"8899","Europe","Poland","","Warsaw",5,12,2019,58.2
"8900","Europe","Poland","","Warsaw",5,13,2019,47.1
"8901","Europe","Poland","","Warsaw",5,14,2019,45.1
"8902","Europe","Poland","","Warsaw",5,15,2019,51.2
"8903","Europe","Poland","","Warsaw",5,16,2019,-99
"8904","Europe","Poland","","Warsaw",5,17,2019,-99
"8905","Europe","Poland","","Warsaw",5,18,2019,-99
"8906","Europe","Poland","","Warsaw",5,19,2019,-99
"8907","Europe","Poland","","Warsaw",5,20,2019,67.5
"8908","Europe","Poland","","Warsaw",5,21,2019,64.4
"8909","Europe","Poland","","Warsaw",5,22,2019,59.6
"8910","Europe","Poland","","Warsaw",5,23,2019,60.9
"8911","Europe","Poland","","Warsaw",5,24,2019,60.9
"8912","Europe","Poland","","Warsaw",5,25,2019,63.1
"8913","Europe","Poland","","Warsaw",5,26,2019,59.6
"8914","Europe","Poland","","Warsaw",5,27,2019,67.4
"8915","Europe","Poland","","Warsaw",5,28,2019,64.3
"8916","Europe","Poland","","Warsaw",5,29,2019,55.8
"8917","Europe","Poland","","Warsaw",5,30,2019,56.7
"8918","Europe","Poland","","Warsaw",5,31,2019,63.1
"8919","Europe","Poland","","Warsaw",6,1,2019,66.4
"8920","Europe","Poland","","Warsaw",6,2,2019,68.4
"8921","Europe","Poland","","Warsaw",6,3,2019,71.8
"8922","Europe","Poland","","Warsaw",6,4,2019,73.9
"8923","Europe","Poland","","Warsaw",6,5,2019,75.2
"8924","Europe","Poland","","Warsaw",6,6,2019,73.6
"8925","Europe","Poland","","Warsaw",6,7,2019,72.6
"8926","Europe","Poland","","Warsaw",6,8,2019,70.4
"8927","Europe","Poland","","Warsaw",6,9,2019,69.8
"8928","Europe","Poland","","Warsaw",6,10,2019,74.8
"8929","Europe","Poland","","Warsaw",6,11,2019,80.7
"8930","Europe","Poland","","Warsaw",6,12,2019,81.1
"8931","Europe","Poland","","Warsaw",6,13,2019,80.1
"8932","Europe","Poland","","Warsaw",6,14,2019,75.2
"8933","Europe","Poland","","Warsaw",6,15,2019,79.9
"8934","Europe","Poland","","Warsaw",6,16,2019,73.8
"8935","Europe","Poland","","Warsaw",6,17,2019,68
"8936","Europe","Poland","","Warsaw",6,18,2019,72.2
"8937","Europe","Poland","","Warsaw",6,19,2019,73.2
"8938","Europe","Poland","","Warsaw",6,20,2019,74.5
"8939","Europe","Poland","","Warsaw",6,21,2019,72.8
"8940","Europe","Poland","","Warsaw",6,22,2019,71.2
"8941","Europe","Poland","","Warsaw",6,23,2019,71
"8942","Europe","Poland","","Warsaw",6,24,2019,75
"8943","Europe","Poland","","Warsaw",6,25,2019,77.5
"8944","Europe","Poland","","Warsaw",6,26,2019,83.5
"8945","Europe","Poland","","Warsaw",6,27,2019,71.2
"8946","Europe","Poland","","Warsaw",6,28,2019,66.5
"8947","Europe","Poland","","Warsaw",6,29,2019,69.1
"8948","Europe","Poland","","Warsaw",6,30,2019,79.6
"8949","Europe","Poland","","Warsaw",7,1,2019,77.9
"8950","Europe","Poland","","Warsaw",7,2,2019,68.7
"8951","Europe","Poland","","Warsaw",7,3,2019,61.2
"8952","Europe","Poland","","Warsaw",7,4,2019,61.6
"8953","Europe","Poland","","Warsaw",7,5,2019,61.4
"8954","Europe","Poland","","Warsaw",7,6,2019,62.9
"8955","Europe","Poland","","Warsaw",7,7,2019,63.2
"8956","Europe","Poland","","Warsaw",7,8,2019,59.3
"8957","Europe","Poland","","Warsaw",7,9,2019,58.6
"8958","Europe","Poland","","Warsaw",7,10,2019,59.5
"8959","Europe","Poland","","Warsaw",7,11,2019,61.1
"8960","Europe","Poland","","Warsaw",7,12,2019,66.7
"8961","Europe","Poland","","Warsaw",7,13,2019,63.6
"8962","Europe","Poland","","Warsaw",7,14,2019,66
"8963","Europe","Poland","","Warsaw",7,15,2019,66.2
"8964","Europe","Poland","","Warsaw",7,16,2019,59.4
"8965","Europe","Poland","","Warsaw",7,17,2019,61.1
"8966","Europe","Poland","","Warsaw",7,18,2019,63.3
"8967","Europe","Poland","","Warsaw",7,19,2019,70.2
"8968","Europe","Poland","","Warsaw",7,20,2019,72.5
"8969","Europe","Poland","","Warsaw",7,21,2019,71.4
"8970","Europe","Poland","","Warsaw",7,22,2019,70
"8971","Europe","Poland","","Warsaw",7,23,2019,68
"8972","Europe","Poland","","Warsaw",7,24,2019,69.3
"8973","Europe","Poland","","Warsaw",7,25,2019,74.7
"8974","Europe","Poland","","Warsaw",7,26,2019,71.9
"8975","Europe","Poland","","Warsaw",7,27,2019,72.3
"8976","Europe","Poland","","Warsaw",7,28,2019,77.4
"8977","Europe","Poland","","Warsaw",7,29,2019,76.6
"8978","Europe","Poland","","Warsaw",7,30,2019,73.8
"8979","Europe","Poland","","Warsaw",7,31,2019,70.8
"8980","Europe","Poland","","Warsaw",8,1,2019,68
"8981","Europe","Poland","","Warsaw",8,2,2019,62.4
"8982","Europe","Poland","","Warsaw",8,3,2019,65.6
"8983","Europe","Poland","","Warsaw",8,4,2019,65.7
"8984","Europe","Poland","","Warsaw",8,5,2019,66.4
"8985","Europe","Poland","","Warsaw",8,6,2019,73.5
"8986","Europe","Poland","","Warsaw",8,7,2019,73
"8987","Europe","Poland","","Warsaw",8,8,2019,69.6
"8988","Europe","Poland","","Warsaw",8,9,2019,70
"8989","Europe","Poland","","Warsaw",8,10,2019,70.1
"8990","Europe","Poland","","Warsaw",8,11,2019,74.1
"8991","Europe","Poland","","Warsaw",8,12,2019,74.1
"8992","Europe","Poland","","Warsaw",8,13,2019,68.9
"8993","Europe","Poland","","Warsaw",8,14,2019,61.3
"8994","Europe","Poland","","Warsaw",8,15,2019,63.7
"8995","Europe","Poland","","Warsaw",8,16,2019,65.9
"8996","Europe","Poland","","Warsaw",8,17,2019,68.2
"8997","Europe","Poland","","Warsaw",8,18,2019,72.7
"8998","Europe","Poland","","Warsaw",8,19,2019,74.7
"8999","Europe","Poland","","Warsaw",8,20,2019,72.1
"9000","Europe","Poland","","Warsaw",8,21,2019,64.1
"9001","Europe","Poland","","Warsaw",8,22,2019,66.4
"9002","Europe","Poland","","Warsaw",8,23,2019,68.2
"9003","Europe","Poland","","Warsaw",8,24,2019,70.4
"9004","Europe","Poland","","Warsaw",8,25,2019,72.4
"9005","Europe","Poland","","Warsaw",8,26,2019,76.5
"9006","Europe","Poland","","Warsaw",8,27,2019,78.1
"9007","Europe","Poland","","Warsaw",8,28,2019,78.3
"9008","Europe","Poland","","Warsaw",8,29,2019,78.1
"9009","Europe","Poland","","Warsaw",8,30,2019,76.9
"9010","Europe","Poland","","Warsaw",8,31,2019,75.6
"9011","Europe","Poland","","Warsaw",9,1,2019,74.8
